,relpath,name,format,category,width,height,mode,channels
9321,./data/raw-img/farfalla/OIP-D6Ns-ONbj5gXdyG-wHoiSgHaHa.jpeg,OIP-D6Ns-ONbj5gXdyG-wHoiSgHaHa.jpeg,jpeg,butterfly,300,300,RGB,3
9322,./data/raw-img/farfalla/OIP-D81UzIBbA6jr6AGOvRI35gHaIy.jpeg,OIP-D81UzIBbA6jr6AGOvRI35gHaIy.jpeg,jpeg,butterfly,254,300,RGB,3
9323,./data/raw-img/farfalla/OIP-D9DOIl_kbAsProlDZWk6ZwHaFd.jpeg,OIP-D9DOIl_kbAsProlDZWk6ZwHaFd.jpeg,jpeg,butterfly,300,221,RGB,3
9324,./data/raw-img/farfalla/OIP-DADV92EUf620vZR88TTYCwHaFi.jpeg,OIP-DADV92EUf620vZR88TTYCwHaFi.jpeg,jpeg,butterfly,300,225,RGB,3
9325,./data/raw-img/farfalla/OIP-DBfUbwR8kJ9INwdSdZ-xXAHaHa.jpeg,OIP-DBfUbwR8kJ9INwdSdZ-xXAHaHa.jpeg,jpeg,butterfly,300,300,RGB,3
9326,./data/raw-img/farfalla/OIP-DE_7GuDTr7Q7s-JNOAHK1AHaFj.jpeg,OIP-DE_7GuDTr7Q7s-JNOAHK1AHaFj.jpeg,jpeg,butterfly,300,225,RGB,3
9327,./data/raw-img/farfalla/OIP-DTNqV0OITnZ0IuCX4sxIFQHaEp.jpeg,OIP-DTNqV0OITnZ0IuCX4sxIFQHaEp.jpeg,jpeg,butterfly,300,188,RGB,3
9328,./data/raw-img/farfalla/OIP-DT_OB31-aHSWaHpXiD0ymAHaFj.jpeg,OIP-DT_OB31-aHSWaHpXiD0ymAHaFj.jpeg,jpeg,butterfly,300,225,RGB,3
9329,./data/raw-img/farfalla/OIP-DTe5gCGgPG6OWhTtjsq7WAHaE1.jpeg,OIP-DTe5gCGgPG6OWhTtjsq7WAHaE1.jpeg,jpeg,butterfly,300,196,RGB,3
9330,./data/raw-img/farfalla/OIP-D_3OoMx_INqgoE-rjLch5AHaH6.jpeg,OIP-D_3OoMx_INqgoE-rjLch5AHaH6.jpeg,jpeg,butterfly,282,300,RGB,3
9331,./data/raw-img/farfalla/OIP-DdLTyLxOOD-33qP_VnIBKAHaFj.jpeg,OIP-DdLTyLxOOD-33qP_VnIBKAHaFj.jpeg,jpeg,butterfly,300,225,RGB,3
9332,./data/raw-img/farfalla/OIP-Dob_0_zeWrbXMZNUVCz5ywHaF6.jpeg,OIP-Dob_0_zeWrbXMZNUVCz5ywHaF6.jpeg,jpeg,butterfly,300,240,RGB,3
9333,./data/raw-img/farfalla/OIP-DoiylDBC6pX6wD-62lW_DQHaE8.jpeg,OIP-DoiylDBC6pX6wD-62lW_DQHaE8.jpeg,jpeg,butterfly,300,200,RGB,3
9334,./data/raw-img/farfalla/OIP-DpMWtIWQGoBZVEBuDpC1BgDDEs.jpeg,OIP-DpMWtIWQGoBZVEBuDpC1BgDDEs.jpeg,jpeg,butterfly,195,300,RGB,3
9335,./data/raw-img/farfalla/OIP-DpWSAPGRxdk0226svwljgQHaFb.jpeg,OIP-DpWSAPGRxdk0226svwljgQHaFb.jpeg,jpeg,butterfly,300,220,RGB,3
9336,./data/raw-img/farfalla/OIP-Dqio0r6F-87T6uHQLetBbAHaId.jpeg,OIP-Dqio0r6F-87T6uHQLetBbAHaId.jpeg,jpeg,butterfly,263,300,RGB,3
9337,./data/raw-img/farfalla/OIP-Dvi78HHYEAEUYfNCzRy9vAHaHa.jpeg,OIP-Dvi78HHYEAEUYfNCzRy9vAHaHa.jpeg,jpeg,butterfly,300,300,RGB,3
9338,./data/raw-img/farfalla/OIP-DyIOBED4ghe5tdBiqRRNbQHaE7.jpeg,OIP-DyIOBED4ghe5tdBiqRRNbQHaE7.jpeg,jpeg,butterfly,300,200,RGB,3
9339,./data/raw-img/farfalla/OIP-DyfPqcZtqRiynBxy2-dgNQHaFj.jpeg,OIP-DyfPqcZtqRiynBxy2-dgNQHaFj.jpeg,jpeg,butterfly,300,225,RGB,3
9340,./data/raw-img/farfalla/OIP-DzYmjShfZA-S60UIkbgaNAHaFA.jpeg,OIP-DzYmjShfZA-S60UIkbgaNAHaFA.jpeg,jpeg,butterfly,300,203,RGB,3
9341,./data/raw-img/farfalla/OIP-E3qZV1H1IB3a7w_L_VTQcQHaEI.jpeg,OIP-E3qZV1H1IB3a7w_L_VTQcQHaEI.jpeg,jpeg,butterfly,300,168,RGB,3
9342,./data/raw-img/farfalla/OIP-E6BgxNE5jQNA9eN-Jna34AHaGG.jpeg,OIP-E6BgxNE5jQNA9eN-Jna34AHaGG.jpeg,jpeg,butterfly,300,247,RGB,3
9343,./data/raw-img/farfalla/OIP-E6pl5wTyN63Bo7Gi3nfTjgHaEe.jpeg,OIP-E6pl5wTyN63Bo7Gi3nfTjgHaEe.jpeg,jpeg,butterfly,300,182,RGB,3
9344,./data/raw-img/farfalla/OIP-E7GS40Qs6NV8OX0lI2N0GwHaFv.jpeg,OIP-E7GS40Qs6NV8OX0lI2N0GwHaFv.jpeg,jpeg,butterfly,300,233,RGB,3
9345,./data/raw-img/farfalla/OIP-EA4OR1EmWmf2McdT2b0TTgAAAA.jpeg,OIP-EA4OR1EmWmf2McdT2b0TTgAAAA.jpeg,jpeg,butterfly,205,300,RGB,3
9346,./data/raw-img/farfalla/OIP-ECwr_3sm5PSSKzWC0gWj_AHaD4.jpeg,OIP-ECwr_3sm5PSSKzWC0gWj_AHaD4.jpeg,jpeg,butterfly,300,157,RGB,3
9347,./data/raw-img/farfalla/OIP-EHPqq-jfIw_xSUd0zusTkwHaE7.jpeg,OIP-EHPqq-jfIw_xSUd0zusTkwHaE7.jpeg,jpeg,butterfly,300,200,RGB,3
9348,./data/raw-img/farfalla/OIP-EKKIxJZ2Mp8bgXZhxrWvlgHaF5.jpeg,OIP-EKKIxJZ2Mp8bgXZhxrWvlgHaF5.jpeg,jpeg,butterfly,300,239,RGB,3
9349,./data/raw-img/farfalla/OIP-EMGZRBlz8vIQrpfpm6gDrQHaEK.jpeg,OIP-EMGZRBlz8vIQrpfpm6gDrQHaEK.jpeg,jpeg,butterfly,300,169,RGB,3
9350,./data/raw-img/farfalla/OIP-ENKKdos7v8Zo3bL0DzziiAHaGH.jpeg,OIP-ENKKdos7v8Zo3bL0DzziiAHaGH.jpeg,jpeg,butterfly,300,248,RGB,3
9351,./data/raw-img/farfalla/OIP-ENKrKagusX_gUYkAgQNcDwHaFj.jpeg,OIP-ENKrKagusX_gUYkAgQNcDwHaFj.jpeg,jpeg,butterfly,300,225,RGB,3
9352,./data/raw-img/farfalla/OIP-EQvYCqH2Yw2Xg9BhqwzHNwHaGS.jpeg,OIP-EQvYCqH2Yw2Xg9BhqwzHNwHaGS.jpeg,jpeg,butterfly,300,255,RGB,3
9353,./data/raw-img/farfalla/OIP-EUHIAJ0vrjBt7LGrdxbKfAHaE6.jpeg,OIP-EUHIAJ0vrjBt7LGrdxbKfAHaE6.jpeg,jpeg,butterfly,300,199,RGB,3
9354,./data/raw-img/farfalla/OIP-EVYM6lfAZhHkmPzB-B_sDQHaFk.jpeg,OIP-EVYM6lfAZhHkmPzB-B_sDQHaFk.jpeg,jpeg,butterfly,300,226,RGB,3
9355,./data/raw-img/farfalla/OIP-EWTqZHZPtPVEfBnMDFTZngHaEK.jpeg,OIP-EWTqZHZPtPVEfBnMDFTZngHaEK.jpeg,jpeg,butterfly,300,169,RGB,3
9356,./data/raw-img/farfalla/OIP-EeB_zTPUStDJG1vQ5Gm7jAHaEK.jpeg,OIP-EeB_zTPUStDJG1vQ5Gm7jAHaEK.jpeg,jpeg,butterfly,300,169,RGB,3
9357,./data/raw-img/farfalla/OIP-EeqrkQ2ayvBGB1C3b7iJFQHaE8.jpeg,OIP-EeqrkQ2ayvBGB1C3b7iJFQHaE8.jpeg,jpeg,butterfly,300,200,RGB,3
9358,./data/raw-img/farfalla/OIP-EkFr4t-wDeNf54WHB6vDGQHaFj.jpeg,OIP-EkFr4t-wDeNf54WHB6vDGQHaFj.jpeg,jpeg,butterfly,300,225,RGB,3
9359,./data/raw-img/farfalla/OIP-EmxzQv3tnOGcVPcOKPhRRQHaGr.jpeg,OIP-EmxzQv3tnOGcVPcOKPhRRQHaGr.jpeg,jpeg,butterfly,300,271,RGB,3
9360,./data/raw-img/farfalla/OIP-Epr0fWxPLGrDfoCs4FkI3gHaE6.jpeg,OIP-Epr0fWxPLGrDfoCs4FkI3gHaE6.jpeg,jpeg,butterfly,300,199,RGB,3
9361,./data/raw-img/farfalla/OIP-EuJXs77lMmW9vaaooEZ4SwHaGH.jpeg,OIP-EuJXs77lMmW9vaaooEZ4SwHaGH.jpeg,jpeg,butterfly,300,248,RGB,3
9362,./data/raw-img/farfalla/OIP-Ev-vkhf2il1m4GpqHykG4QAAAA.jpeg,OIP-Ev-vkhf2il1m4GpqHykG4QAAAA.jpeg,jpeg,butterfly,300,200,RGB,3
9363,./data/raw-img/farfalla/OIP-Ex5FbZYBX9UA4OpCxJt-iQHaFD.jpeg,OIP-Ex5FbZYBX9UA4OpCxJt-iQHaFD.jpeg,jpeg,butterfly,300,205,RGB,3
9364,./data/raw-img/farfalla/OIP-F2sMzi0bg90IWhwHv0i_FQHaFg.jpeg,OIP-F2sMzi0bg90IWhwHv0i_FQHaFg.jpeg,jpeg,butterfly,300,223,RGB,3
9365,./data/raw-img/farfalla/OIP-F3LU-sr_Wy1uFvKFQzx-kAHaFj.jpeg,OIP-F3LU-sr_Wy1uFvKFQzx-kAHaFj.jpeg,jpeg,butterfly,300,225,RGB,3
9366,./data/raw-img/farfalla/OIP-F50tHJTcnHcQ4mpzPrDZ7QHaIT.jpeg,OIP-F50tHJTcnHcQ4mpzPrDZ7QHaIT.jpeg,jpeg,butterfly,268,300,RGB,3
9367,./data/raw-img/farfalla/OIP-F5Ccxb9KCKv_LPj_ln_REAHaFj.jpeg,OIP-F5Ccxb9KCKv_LPj_ln_REAHaFj.jpeg,jpeg,butterfly,300,225,RGB,3
9368,./data/raw-img/farfalla/OIP-F9Q9H2pldmgODmAGrgRI3gHaI1.jpeg,OIP-F9Q9H2pldmgODmAGrgRI3gHaI1.jpeg,jpeg,butterfly,252,300,RGB,3
9369,./data/raw-img/farfalla/OIP-F9mt-nQAVPCBMxm3_48QugHaHa.jpeg,OIP-F9mt-nQAVPCBMxm3_48QugHaHa.jpeg,jpeg,butterfly,300,300,RGB,3
9370,./data/raw-img/farfalla/OIP-FDKt-LYSfrAffFOfTUaLVgHaE8.jpeg,OIP-FDKt-LYSfrAffFOfTUaLVgHaE8.jpeg,jpeg,butterfly,300,200,RGB,3
9371,./data/raw-img/farfalla/OIP-FFBEuHv-eWkjsZKW2wYBCQHaFj.jpeg,OIP-FFBEuHv-eWkjsZKW2wYBCQHaFj.jpeg,jpeg,butterfly,300,225,RGB,3
9372,./data/raw-img/farfalla/OIP-FFK4KzByHa2h9U94vYwzJgHaEv.jpeg,OIP-FFK4KzByHa2h9U94vYwzJgHaEv.jpeg,jpeg,butterfly,300,192,RGB,3
9373,./data/raw-img/farfalla/OIP-FK11Ng3kgW1WxzcDX45wVQHaHa.jpeg,OIP-FK11Ng3kgW1WxzcDX45wVQHaHa.jpeg,jpeg,butterfly,300,300,RGB,3
9374,./data/raw-img/farfalla/OIP-FL_E8n3dA_g9YuLrvuRywQHaFY.jpeg,OIP-FL_E8n3dA_g9YuLrvuRywQHaFY.jpeg,jpeg,butterfly,300,218,RGB,3
9375,./data/raw-img/farfalla/OIP-FOPlu3CIqxTTJBcMQBY5RQHaF6.jpeg,OIP-FOPlu3CIqxTTJBcMQBY5RQHaF6.jpeg,jpeg,butterfly,300,240,RGB,3
9376,./data/raw-img/farfalla/OIP-FOXHj16g7NhF0HtSUzuniQHaEr.jpeg,OIP-FOXHj16g7NhF0HtSUzuniQHaEr.jpeg,jpeg,butterfly,300,190,RGB,3
9377,./data/raw-img/farfalla/OIP-FSMymm1_g_FT6zoxlXukhwHaFT.jpeg,OIP-FSMymm1_g_FT6zoxlXukhwHaFT.jpeg,jpeg,butterfly,300,215,RGB,3
9378,./data/raw-img/farfalla/OIP-FUtONfvqkmW2wVWIMABqnwHaHa.jpeg,OIP-FUtONfvqkmW2wVWIMABqnwHaHa.jpeg,jpeg,butterfly,300,300,RGB,3
9379,./data/raw-img/farfalla/OIP-FXKAzi7l_NGwh6e9BB6VwgHaE7.jpeg,OIP-FXKAzi7l_NGwh6e9BB6VwgHaE7.jpeg,jpeg,butterfly,300,200,RGB,3
9380,./data/raw-img/farfalla/OIP-FcNfQsD3YjM_cyA-9h-qewHaEo.jpeg,OIP-FcNfQsD3YjM_cyA-9h-qewHaEo.jpeg,jpeg,butterfly,300,188,RGB,3
9381,./data/raw-img/farfalla/OIP-Fe73nq_sccXpiogxPQwRUgHaE9.jpeg,OIP-Fe73nq_sccXpiogxPQwRUgHaE9.jpeg,jpeg,butterfly,300,201,RGB,3
9382,./data/raw-img/farfalla/OIP-FeW2EO3cmqGWyexuqscGQgHaFj.jpeg,OIP-FeW2EO3cmqGWyexuqscGQgHaFj.jpeg,jpeg,butterfly,300,225,RGB,3
9383,./data/raw-img/farfalla/OIP-FfXrnzx1n9v3Kb0LH8hM0QHaEr.jpeg,OIP-FfXrnzx1n9v3Kb0LH8hM0QHaEr.jpeg,jpeg,butterfly,300,190,RGB,3
9384,./data/raw-img/farfalla/OIP-Fg-sywOKG13FeYK5fP_k1AEsDO.jpeg,OIP-Fg-sywOKG13FeYK5fP_k1AEsDO.jpeg,jpeg,butterfly,300,207,RGB,3
9385,./data/raw-img/farfalla/OIP-FtgznxyvJBSFv5d9koFGQwHaEL.jpeg,OIP-FtgznxyvJBSFv5d9koFGQwHaEL.jpeg,jpeg,butterfly,300,169,RGB,3
9386,./data/raw-img/farfalla/OIP-Fu4RuLC1YHAHWF4BKbWERgHaE7.jpeg,OIP-Fu4RuLC1YHAHWF4BKbWERgHaE7.jpeg,jpeg,butterfly,300,200,RGB,3
9387,./data/raw-img/farfalla/OIP-FvaPsbRBhDbpmslfQiBgNwHaFc.jpeg,OIP-FvaPsbRBhDbpmslfQiBgNwHaFc.jpeg,jpeg,butterfly,300,221,RGB,3
9388,./data/raw-img/farfalla/OIP-G-bVVBJVfXD1FLnyJfKWvgHaFl.jpeg,OIP-G-bVVBJVfXD1FLnyJfKWvgHaFl.jpeg,jpeg,butterfly,300,226,RGB,3
9389,./data/raw-img/farfalla/OIP-G1hZkMQNSJFd6OZlenL4igHaE9.jpeg,OIP-G1hZkMQNSJFd6OZlenL4igHaE9.jpeg,jpeg,butterfly,300,201,RGB,3
9390,./data/raw-img/farfalla/OIP-G2Gp-Qy5PIS9A6OGa5zM6QHaFU.jpeg,OIP-G2Gp-Qy5PIS9A6OGa5zM6QHaFU.jpeg,jpeg,butterfly,295,211,RGB,3
9391,./data/raw-img/farfalla/OIP-G3eMQDU1oKC3XXKElGPTgwHaE8.jpeg,OIP-G3eMQDU1oKC3XXKElGPTgwHaE8.jpeg,jpeg,butterfly,300,200,RGB,3
9392,./data/raw-img/farfalla/OIP-G4CCvVoySi0l26aj6f7hswHaFc.jpeg,OIP-G4CCvVoySi0l26aj6f7hswHaFc.jpeg,jpeg,butterfly,300,221,RGB,3
9393,./data/raw-img/farfalla/OIP-G6q5g7vVcPAwAGYHf3NSZAHaFj.jpeg,OIP-G6q5g7vVcPAwAGYHf3NSZAHaFj.jpeg,jpeg,butterfly,300,225,RGB,3
9394,./data/raw-img/farfalla/OIP-G8ATVe5xQEKnHSiVi5g2uwHaJ4.jpeg,OIP-G8ATVe5xQEKnHSiVi5g2uwHaJ4.jpeg,jpeg,butterfly,225,300,RGB,3
9395,./data/raw-img/farfalla/OIP-G8nHpKpnXuCwm5Qq4zUoeQHaE_.jpeg,OIP-G8nHpKpnXuCwm5Qq4zUoeQHaE_.jpeg,jpeg,butterfly,300,202,RGB,3
9396,./data/raw-img/farfalla/OIP-G90Cd1Pv5fjj2e6bZtXRCAAAAA.jpeg,OIP-G90Cd1Pv5fjj2e6bZtXRCAAAAA.jpeg,jpeg,butterfly,300,225,RGB,3
9397,./data/raw-img/farfalla/OIP-G99zKNIzyDZnBs1B-oVRBwHaFj.jpeg,OIP-G99zKNIzyDZnBs1B-oVRBwHaFj.jpeg,jpeg,butterfly,300,225,RGB,3
9398,./data/raw-img/farfalla/OIP-G9hFYOH5sPeHIxVx3f-M5gHaE4.jpeg,OIP-G9hFYOH5sPeHIxVx3f-M5gHaE4.jpeg,jpeg,butterfly,300,198,RGB,3
9399,./data/raw-img/farfalla/OIP-GM83P1zwMgnflw5wJATGIgHaFj.jpeg,OIP-GM83P1zwMgnflw5wJATGIgHaFj.jpeg,jpeg,butterfly,300,225,RGB,3
9400,./data/raw-img/farfalla/OIP-GO3J6K3UzIWLTAUbiI85CwHaFx.jpeg,OIP-GO3J6K3UzIWLTAUbiI85CwHaFx.jpeg,jpeg,butterfly,300,234,RGB,3
9401,./data/raw-img/farfalla/OIP-GO91VbSZo4KS5mP2H8xQTQAAAA.jpeg,OIP-GO91VbSZo4KS5mP2H8xQTQAAAA.jpeg,jpeg,butterfly,300,199,RGB,3
9402,./data/raw-img/farfalla/OIP-GRbYME_P4dUCcr4wkSrNjwHaFj.jpeg,OIP-GRbYME_P4dUCcr4wkSrNjwHaFj.jpeg,jpeg,butterfly,300,225,RGB,3
9403,./data/raw-img/farfalla/OIP-GSVk4n8uuaQVJFv_oib0JwHaFj.jpeg,OIP-GSVk4n8uuaQVJFv_oib0JwHaFj.jpeg,jpeg,butterfly,300,225,RGB,3
9404,./data/raw-img/farfalla/OIP-GU6W8E95BpF8vgkTu2YZ7AHaFj.jpeg,OIP-GU6W8E95BpF8vgkTu2YZ7AHaFj.jpeg,jpeg,butterfly,300,225,RGB,3
9405,./data/raw-img/farfalla/OIP-GUyLj74BOPWaJxskIAQ5yQHaFj.jpeg,OIP-GUyLj74BOPWaJxskIAQ5yQHaFj.jpeg,jpeg,butterfly,300,225,RGB,3
9406,./data/raw-img/farfalla/OIP-GYKI9kAqhr52ubknmSF9vwHaLH.jpeg,OIP-GYKI9kAqhr52ubknmSF9vwHaLH.jpeg,jpeg,butterfly,200,300,RGB,3
9407,./data/raw-img/farfalla/OIP-Gc82ZLFft7oGOpPlbziNTwHaEK.jpeg,OIP-Gc82ZLFft7oGOpPlbziNTwHaEK.jpeg,jpeg,butterfly,300,169,RGB,3
9408,./data/raw-img/farfalla/OIP-GdLRGRo-fAbtI7KMB6A1MQHaEE.jpeg,OIP-GdLRGRo-fAbtI7KMB6A1MQHaEE.jpeg,jpeg,butterfly,300,165,RGB,3
9409,./data/raw-img/farfalla/OIP-GddAcNQzb7C8sH_iJw6LigHaFh.jpeg,OIP-GddAcNQzb7C8sH_iJw6LigHaFh.jpeg,jpeg,butterfly,300,224,RGB,3
9410,./data/raw-img/farfalla/OIP-GdvfzRu8nxZ7vHCJFhmHUAHaFj.jpeg,OIP-GdvfzRu8nxZ7vHCJFhmHUAHaFj.jpeg,jpeg,butterfly,300,225,RGB,3
9411,./data/raw-img/farfalla/OIP-GhKZaxSGBMfdt6ltTe2tIAHaE7.jpeg,OIP-GhKZaxSGBMfdt6ltTe2tIAHaE7.jpeg,jpeg,butterfly,300,200,RGB,3
9412,./data/raw-img/farfalla/OIP-GkBY9hiUQESS9Xi60-xYKAHaE7.jpeg,OIP-GkBY9hiUQESS9Xi60-xYKAHaE7.jpeg,jpeg,butterfly,300,200,RGB,3
9413,./data/raw-img/farfalla/OIP-GkbyXSju60WEae2olwaJ3wHaE8.jpeg,OIP-GkbyXSju60WEae2olwaJ3wHaE8.jpeg,jpeg,butterfly,300,200,RGB,3
9414,./data/raw-img/farfalla/OIP-GmfDMMaG0VmzRZPvln-5WgHaE8.jpeg,OIP-GmfDMMaG0VmzRZPvln-5WgHaE8.jpeg,jpeg,butterfly,300,200,RGB,3
9415,./data/raw-img/farfalla/OIP-Gmigp3Budjj6hXzD3BPsxQHaE6.jpeg,OIP-Gmigp3Budjj6hXzD3BPsxQHaE6.jpeg,jpeg,butterfly,300,199,RGB,3
9416,./data/raw-img/farfalla/OIP-GnWd0gqbd8Wo7yX2Dzz2AwHaE6.jpeg,OIP-GnWd0gqbd8Wo7yX2Dzz2AwHaE6.jpeg,jpeg,butterfly,300,199,RGB,3
9417,./data/raw-img/farfalla/OIP-Gp4ThAV_Rt_SPT3NoN4csAHaHO.jpeg,OIP-Gp4ThAV_Rt_SPT3NoN4csAHaHO.jpeg,jpeg,butterfly,300,293,RGB,3
9418,./data/raw-img/farfalla/OIP-Gpa-3M-3IyJoYATOst0QHgHaHa.jpeg,OIP-Gpa-3M-3IyJoYATOst0QHgHaHa.jpeg,jpeg,butterfly,300,300,RGB,3
9419,./data/raw-img/farfalla/OIP-GrVyVZkpff0kycnFPgBGvAHaFj.jpeg,OIP-GrVyVZkpff0kycnFPgBGvAHaFj.jpeg,jpeg,butterfly,300,225,RGB,3
9420,./data/raw-img/farfalla/OIP-Gu3gAOpdKlp8_yKs11EKkQHaFj.jpeg,OIP-Gu3gAOpdKlp8_yKs11EKkQHaFj.jpeg,jpeg,butterfly,300,225,RGB,3
9421,./data/raw-img/farfalla/OIP-GvQ8uxWEWDidUw4gcpSeVQHaIw.jpeg,OIP-GvQ8uxWEWDidUw4gcpSeVQHaIw.jpeg,jpeg,butterfly,254,300,RGB,3
9422,./data/raw-img/farfalla/OIP-H3HSlTO4-iVh3Rs2xzU3AgHaFj.jpeg,OIP-H3HSlTO4-iVh3Rs2xzU3AgHaFj.jpeg,jpeg,butterfly,300,225,RGB,3
9423,./data/raw-img/farfalla/OIP-H44u8SXh33OaL6z40MSFGgHaHa.jpeg,OIP-H44u8SXh33OaL6z40MSFGgHaHa.jpeg,jpeg,butterfly,300,300,RGB,3
9424,./data/raw-img/farfalla/OIP-HFK_wbNKs-m-dqj_rqDUlwHaLH.jpeg,OIP-HFK_wbNKs-m-dqj_rqDUlwHaLH.jpeg,jpeg,butterfly,200,300,RGB,3
9425,./data/raw-img/farfalla/OIP-HLBTy5JyuVN-cg2gEgzZBgHaH6.jpeg,OIP-HLBTy5JyuVN-cg2gEgzZBgHaH6.jpeg,jpeg,butterfly,282,300,RGB,3
9426,./data/raw-img/farfalla/OIP-HLNehSPXaQJ4v2mJJKnsJAHaFz.jpeg,OIP-HLNehSPXaQJ4v2mJJKnsJAHaFz.jpeg,jpeg,butterfly,300,235,RGB,3
9427,./data/raw-img/farfalla/OIP-HMMdSekdsFaIEeJ1-iEFxgHaFj.jpeg,OIP-HMMdSekdsFaIEeJ1-iEFxgHaFj.jpeg,jpeg,butterfly,300,225,RGB,3
9428,./data/raw-img/farfalla/OIP-HNpo_i1VSZXY9NQ3asVV0gHaE6.jpeg,OIP-HNpo_i1VSZXY9NQ3asVV0gHaE6.jpeg,jpeg,butterfly,300,199,RGB,3
9429,./data/raw-img/farfalla/OIP-HPIzBy0hgutcFKL5vU0GowHaFj.jpeg,OIP-HPIzBy0hgutcFKL5vU0GowHaFj.jpeg,jpeg,butterfly,300,225,RGB,3
9430,./data/raw-img/farfalla/OIP-HQ5C2uYFx1_prnce4vDblQHaFj.jpeg,OIP-HQ5C2uYFx1_prnce4vDblQHaFj.jpeg,jpeg,butterfly,300,225,RGB,3
9431,./data/raw-img/farfalla/OIP-HRJFCbzgQ5U0Rg7k8ftszAHaD7.jpeg,OIP-HRJFCbzgQ5U0Rg7k8ftszAHaD7.jpeg,jpeg,butterfly,300,159,RGB,3
9432,./data/raw-img/farfalla/OIP-HXP6XEEKol8TJ6V8SceGggHaJ6.jpeg,OIP-HXP6XEEKol8TJ6V8SceGggHaJ6.jpeg,jpeg,butterfly,225,300,RGB,3
9433,./data/raw-img/farfalla/OIP-HYKAZStchN-hemqITbirLQHaGS.jpeg,OIP-HYKAZStchN-hemqITbirLQHaGS.jpeg,jpeg,butterfly,300,255,RGB,3
9434,./data/raw-img/farfalla/OIP-HZAvq3QoeqfG2mqHUeaOLAHaHa.jpeg,OIP-HZAvq3QoeqfG2mqHUeaOLAHaHa.jpeg,jpeg,butterfly,300,300,RGB,3
9435,./data/raw-img/farfalla/OIP-HaIzZlMWNkqeGNDs9FMtGgHaF8.jpeg,OIP-HaIzZlMWNkqeGNDs9FMtGgHaF8.jpeg,jpeg,butterfly,300,241,RGB,3
9436,./data/raw-img/farfalla/OIP-Hafu9DwUshC8jazC0Kr3DAHaFj.jpeg,OIP-Hafu9DwUshC8jazC0Kr3DAHaFj.jpeg,jpeg,butterfly,300,225,RGB,3
9437,./data/raw-img/farfalla/OIP-He6-H1osvHj6JtmpGYEblAHaKX.jpeg,OIP-He6-H1osvHj6JtmpGYEblAHaKX.jpeg,jpeg,butterfly,215,300,RGB,3
9438,./data/raw-img/farfalla/OIP-Hf3jLnXaJWNCggj5RsPmkwHaFq.jpeg,OIP-Hf3jLnXaJWNCggj5RsPmkwHaFq.jpeg,jpeg,butterfly,300,230,RGB,3
9439,./data/raw-img/farfalla/OIP-HfRRsUNe1s3k6XgIaG6_vwHaE8.jpeg,OIP-HfRRsUNe1s3k6XgIaG6_vwHaE8.jpeg,jpeg,butterfly,300,200,RGB,3
9440,./data/raw-img/farfalla/OIP-HgMK6R2_M1j8fNMkEINGdgHaGr.jpeg,OIP-HgMK6R2_M1j8fNMkEINGdgHaGr.jpeg,jpeg,butterfly,300,271,RGB,3
9441,./data/raw-img/farfalla/OIP-HiUD6pkK3zPM62X5BgoLTgHaEh.jpeg,OIP-HiUD6pkK3zPM62X5BgoLTgHaEh.jpeg,jpeg,butterfly,300,183,RGB,3
9442,./data/raw-img/farfalla/OIP-Hizj5B9SZE1NMH30QUEuYAHaFb.jpeg,OIP-Hizj5B9SZE1NMH30QUEuYAHaFb.jpeg,jpeg,butterfly,300,220,RGB,3
9443,./data/raw-img/farfalla/OIP-Hm9KJqAsxPyTftXtcoiVOQHaFj.jpeg,OIP-Hm9KJqAsxPyTftXtcoiVOQHaFj.jpeg,jpeg,butterfly,300,225,RGB,3
9444,./data/raw-img/farfalla/OIP-HmMiel3e69oez-ILWulCBwHaGy.jpeg,OIP-HmMiel3e69oez-ILWulCBwHaGy.jpeg,jpeg,butterfly,300,275,RGB,3
9445,./data/raw-img/farfalla/OIP-Hn-R2LCT9BW7pB61RN4szAHaE9.jpeg,OIP-Hn-R2LCT9BW7pB61RN4szAHaE9.jpeg,jpeg,butterfly,300,201,RGB,3
9446,./data/raw-img/farfalla/OIP-HnssZSKncsXlfiJOgvCWQAHaFi.jpeg,OIP-HnssZSKncsXlfiJOgvCWQAHaFi.jpeg,jpeg,butterfly,300,225,RGB,3
9447,./data/raw-img/farfalla/OIP-HoYdfchE5lm-NL_D_VsfugHaHZ.jpeg,OIP-HoYdfchE5lm-NL_D_VsfugHaHZ.jpeg,jpeg,butterfly,300,300,RGB,3
9448,./data/raw-img/farfalla/OIP-I-lcjH4AAp7oYThAtCP68AHaHS.jpeg,OIP-I-lcjH4AAp7oYThAtCP68AHaHS.jpeg,jpeg,butterfly,300,295,RGB,3
9449,./data/raw-img/farfalla/OIP-I1jUx1a9rfMb-mT5K1jjcQHaFj.jpeg,OIP-I1jUx1a9rfMb-mT5K1jjcQHaFj.jpeg,jpeg,butterfly,300,225,RGB,3
9450,./data/raw-img/farfalla/OIP-I3x3wVnEJVEcDg6py_hqAQHaHa.jpeg,OIP-I3x3wVnEJVEcDg6py_hqAQHaHa.jpeg,jpeg,butterfly,300,300,RGB,3
9451,./data/raw-img/farfalla/OIP-I538Ve1bw3bEIbatCPmhrAHaFq.jpeg,OIP-I538Ve1bw3bEIbatCPmhrAHaFq.jpeg,jpeg,butterfly,300,230,RGB,3
