,Unnamed: 0,relpath,name,format,category,width,height,mode,channels,label
21904,21904,./data/processed/spider/OIP-XIVCsjxSjBDDfCyyJS7EbgHaE7.jpg,OIP-XIVCsjxSjBDDfCyyJS7EbgHaE7.jpg,jpg,spider,224,224,RGB,3,8
24305,24305,./data/processed/spider/ec3cb40c28f51c22d2524518b7444f92e37fe5d404b0144390f8c47ba6edbc_640.jpg,ec3cb40c28f51c22d2524518b7444f92e37fe5d404b0144390f8c47ba6edbc_640.jpg,jpg,spider,224,224,RGB,3,8
25303,25303,./data/processed/squirrel/OIP-XwTU7qA85GdLul6ef7jyLQHaGb.jpg,OIP-XwTU7qA85GdLul6ef7jyLQHaGb.jpg,jpg,squirrel,224,224,RGB,3,9
16931,16931,./data/processed/cow/OIP-a8dsHSJtuL6RY_cevmr6UgHaHa.jpg,OIP-a8dsHSJtuL6RY_cevmr6UgHaHa.jpg,jpg,cow,224,224,RGB,3,3
20166,20166,./data/processed/spider/OIP-8_YQldxs3wXSQc7h9_XU-gHaIx.jpg,OIP-8_YQldxs3wXSQc7h9_XU-gHaIx.jpg,jpg,spider,224,224,RGB,3,8
24091,24091,./data/processed/spider/ea35b00d2cf7043ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5edb3bd_640.jpg,ea35b00d2cf7043ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5edb3bd_640.jpg,jpg,spider,224,224,RGB,3,8
2991,2991,./data/processed/dog/OIP-avCl9fuBv88e13-pf0b0-AHaE9.jpg,OIP-avCl9fuBv88e13-pf0b0-AHaE9.jpg,jpg,dog,224,224,RGB,3,4
17473,17473,./data/processed/cow/OIP-rp3lhaiomNstxHUCj1PKbwHaE7.jpg,OIP-rp3lhaiomNstxHUCj1PKbwHaE7.jpg,jpg,cow,224,224,RGB,3,3
14667,14667,./data/processed/cat/1694.jpg,1694.jpg,jpg,cat,224,224,RGB,3,1
13405,13405,./data/processed/chicken/OIP-h1BYlUmunIPFLbBElrhtoAHaJN.jpg,OIP-h1BYlUmunIPFLbBElrhtoAHaJN.jpg,jpg,chicken,224,224,RGB,3,2
21722,21722,./data/processed/spider/OIP-UqquXHcWGYo6Kb8f9K62EAHaJQ.jpg,OIP-UqquXHcWGYo6Kb8f9K62EAHaJQ.jpg,jpg,spider,224,224,RGB,3,8
6741,6741,./data/processed/horse/OIP-hUkrP876MtFss55m_c2w6gHaEK.jpg,OIP-hUkrP876MtFss55m_c2w6gHaEK.jpg,jpg,horse,224,224,RGB,3,6
9218,9218,./data/processed/butterfly/OIP-912RLKMsAnYZ-TJ209dHbgHaFC.jpg,OIP-912RLKMsAnYZ-TJ209dHbgHaFC.jpg,jpg,butterfly,224,224,RGB,3,0
9517,9517,./data/processed/butterfly/OIP-LShjQJHbmlG97Z4AklmUqwHaEo.jpg,OIP-LShjQJHbmlG97Z4AklmUqwHaEo.jpg,jpg,butterfly,224,224,RGB,3,0
13887,13887,./data/processed/chicken/OIP-ssELFm4uBQGlILV9077zGAHaFQ.jpg,OIP-ssELFm4uBQGlILV9077zGAHaFQ.jpg,jpg,chicken,224,224,RGB,3,2
14522,14522,./data/processed/cat/1533.jpg,1533.jpg,jpg,cat,224,224,RGB,3,1
2992,2992,./data/processed/dog/OIP-awU-oKMi3tTuRbPTxwBFaAHaFj.jpg,OIP-awU-oKMi3tTuRbPTxwBFaAHaFj.jpg,jpg,dog,224,224,RGB,3,4
8496,8496,./data/processed/elephant/OIP-vOCBwfzcWtqFZtfapdD3dwHaF7.jpg,OIP-vOCBwfzcWtqFZtfapdD3dwHaF7.jpg,jpg,elephant,224,224,RGB,3,5
25765,25765,./data/processed/squirrel/OIP-m5ByJApS8VDmDgrmRbJbfAHaFj.jpg,OIP-m5ByJApS8VDmDgrmRbJbfAHaFj.jpg,jpg,squirrel,224,224,RGB,3,9
3349,3349,./data/processed/dog/OIP-fehVDhrvaCVCaQjkIYZRSwHaKL.jpg,OIP-fehVDhrvaCVCaQjkIYZRSwHaKL.jpg,jpg,dog,224,224,RGB,3,4
18930,18930,./data/processed/sheep/OIP-s_GZ0qB7gT0dwVJA1QHQaAHaFZ.jpg,OIP-s_GZ0qB7gT0dwVJA1QHQaAHaFZ.jpg,jpg,sheep,224,224,RGB,3,7
15637,15637,./data/processed/cat/ea37b40e2cfc073ed1584d05fb1d4e9fe777ead218ac104497f5c978a7eebdbb_640.jpg,ea37b40e2cfc073ed1584d05fb1d4e9fe777ead218ac104497f5c978a7eebdbb_640.jpg,jpg,cat,224,224,RGB,3,1
8029,8029,./data/processed/elephant/OIP-TxQiXYG2zhUvNUKbZtB7agHaEw.jpg,OIP-TxQiXYG2zhUvNUKbZtB7agHaEw.jpg,jpg,elephant,224,224,RGB,3,5
13466,13466,./data/processed/chicken/OIP-iho_bhEH2besixZq6MYDBgHaLG.jpg,OIP-iho_bhEH2besixZq6MYDBgHaLG.jpg,jpg,chicken,224,224,RGB,3,2
9772,9772,./data/processed/butterfly/OIP-VUE2ctTp4XWmv58xd1VJegHaFj.jpg,OIP-VUE2ctTp4XWmv58xd1VJegHaFj.jpg,jpg,butterfly,224,224,RGB,3,0
12063,12063,./data/processed/chicken/OIP-An1JuP_IH7c0gVHdoBWe-wHaG6.jpg,OIP-An1JuP_IH7c0gVHdoBWe-wHaG6.jpg,jpg,chicken,224,224,RGB,3,2
22475,22475,./data/processed/spider/OIP-egR2Ww679tybsL4kBrm1qQHaFj.jpg,OIP-egR2Ww679tybsL4kBrm1qQHaFj.jpg,jpg,spider,224,224,RGB,3,8
16761,16761,./data/processed/cow/OIP-VKIaqCXilfC_lGDWb2ypjwHaFj.jpg,OIP-VKIaqCXilfC_lGDWb2ypjwHaFj.jpg,jpg,cow,224,224,RGB,3,3
11840,11840,./data/processed/chicken/OIP-54RRj9gpb5GdUxaRxlge0QHaFj.jpg,OIP-54RRj9gpb5GdUxaRxlge0QHaFj.jpg,jpg,chicken,224,224,RGB,3,2
9915,9915,./data/processed/butterfly/OIP-_ybgzi_iA5Lo2p5igC0gLAHaFj.jpg,OIP-_ybgzi_iA5Lo2p5igC0gLAHaFj.jpg,jpg,butterfly,224,224,RGB,3,0
9162,9162,./data/processed/butterfly/OIP-6xPM0_abTFuN7WnyxnA8wgHaE6.jpg,OIP-6xPM0_abTFuN7WnyxnA8wgHaE6.jpg,jpg,butterfly,224,224,RGB,3,0
17805,17805,./data/processed/sheep/OIP-4lz9NTad9pwGqnHOswEJtgHaE8.jpg,OIP-4lz9NTad9pwGqnHOswEJtgHaE8.jpg,jpg,sheep,224,224,RGB,3,7
11323,11323,./data/processed/chicken/455.jpg,455.jpg,jpg,chicken,224,224,RGB,3,2
6785,6785,./data/processed/horse/OIP-iQiGZnyd3JUXv1BayPfscwHaFj.jpg,OIP-iQiGZnyd3JUXv1BayPfscwHaFj.jpg,jpg,horse,224,224,RGB,3,6
10236,10236,./data/processed/butterfly/OIP-mauVXso0NBzpTzaBwmzfLwHaJ4.jpg,OIP-mauVXso0NBzpTzaBwmzfLwHaJ4.jpg,jpg,butterfly,224,224,RGB,3,0
21979,21979,./data/processed/spider/OIP-YKaq1J-q7ptSBjYObU_HfgHaE9.jpg,OIP-YKaq1J-q7ptSBjYObU_HfgHaE9.jpg,jpg,spider,224,224,RGB,3,8
4830,4830,./data/processed/dog/OIP-zToWrqP4Ny3IC8U1PtYIxAHaHa.jpg,OIP-zToWrqP4Ny3IC8U1PtYIxAHaHa.jpg,jpg,dog,224,224,RGB,3,4
4847,4847,./data/processed/dog/OIP-zjsxSqserzUHohq09LsPXQHaH4.jpg,OIP-zjsxSqserzUHohq09LsPXQHaH4.jpg,jpg,dog,224,224,RGB,3,4
23302,23302,./data/processed/spider/OIP-ptJY31P30D-m7I71L-J_WAHaFj.jpg,OIP-ptJY31P30D-m7I71L-J_WAHaFj.jpg,jpg,spider,224,224,RGB,3,8
10399,10399,./data/processed/butterfly/OIP-sXuT5UBcMaXOzJQTryQ50AHaH6.jpg,OIP-sXuT5UBcMaXOzJQTryQ50AHaH6.jpg,jpg,butterfly,224,224,RGB,3,0
22796,22796,./data/processed/spider/OIP-iv-BTbOHQUowZgz3gqdwWAHaE8.jpg,OIP-iv-BTbOHQUowZgz3gqdwWAHaE8.jpg,jpg,spider,224,224,RGB,3,8
11258,11258,./data/processed/chicken/309.jpg,309.jpg,jpg,chicken,224,224,RGB,3,2
11773,11773,./data/processed/chicken/OIP-3VbNxrpYtvpir_eD7pwKGQHaHa.jpg,OIP-3VbNxrpYtvpir_eD7pwKGQHaHa.jpg,jpg,chicken,224,224,RGB,3,2
2856,2856,./data/processed/dog/OIP-_EFbuI6NO5_p1TclckVMHgHaMW.jpg,OIP-_EFbuI6NO5_p1TclckVMHgHaMW.jpg,jpg,dog,224,224,RGB,3,4
20822,20822,./data/processed/spider/OIP-HY4uKkr2gmIk4LMRsYq3QQHaFa.jpg,OIP-HY4uKkr2gmIk4LMRsYq3QQHaFa.jpg,jpg,spider,224,224,RGB,3,8
7776,7776,./data/processed/elephant/OIP-H84zhgOoNSsMoqF0Yg0KxAHaEf.jpg,OIP-H84zhgOoNSsMoqF0Yg0KxAHaEf.jpg,jpg,elephant,224,224,RGB,3,5
18779,18779,./data/processed/sheep/OIP-lgRzIjglTt8RSy0SHg4aZQHaEX.jpg,OIP-lgRzIjglTt8RSy0SHg4aZQHaEX.jpg,jpg,sheep,224,224,RGB,3,7
10671,10671,./data/processed/butterfly/ea34b80820f1003ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,ea34b80820f1003ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,jpg,butterfly,224,224,RGB,3,0
6956,6956,./data/processed/horse/OIP-mb068uVXcUZf2gIiGNquUQHaFj.jpg,OIP-mb068uVXcUZf2gIiGNquUQHaFj.jpg,jpg,horse,224,224,RGB,3,6
21832,21832,./data/processed/spider/OIP-WLGzMnt5SpeuA23tphhRPgHaHO.jpg,OIP-WLGzMnt5SpeuA23tphhRPgHaHO.jpg,jpg,spider,224,224,RGB,3,8
4974,4974,./data/processed/horse/OIP-1uWKZnldHYg-bcg23mB6BgHaGZ.jpg,OIP-1uWKZnldHYg-bcg23mB6BgHaGZ.jpg,jpg,horse,224,224,RGB,3,6
2223,2223,./data/processed/dog/OIP-S6pgIyBqP9c6eQANA3nRXgHaFj.jpg,OIP-S6pgIyBqP9c6eQANA3nRXgHaFj.jpg,jpg,dog,224,224,RGB,3,4
1806,1806,./data/processed/dog/OIP-Mwn5SRl98GAflUrTaUJw9wHaFj.jpg,OIP-Mwn5SRl98GAflUrTaUJw9wHaFj.jpg,jpg,dog,224,224,RGB,3,4
6938,6938,./data/processed/horse/OIP-mCKYdLEVtjncH1mMgEPUoAAAAA.jpg,OIP-mCKYdLEVtjncH1mMgEPUoAAAAA.jpg,jpg,horse,224,224,RGB,3,6
23919,23919,./data/processed/spider/OIP-z2PWlHdCu_wHu-NYY-_jOgHaE7.jpg,OIP-z2PWlHdCu_wHu-NYY-_jOgHaE7.jpg,jpg,spider,224,224,RGB,3,8
7254,7254,./data/processed/horse/OIP-u6kYfrWhnJsMpLP85uRz0AHaE-.jpg,OIP-u6kYfrWhnJsMpLP85uRz0AHaE-.jpg,jpg,horse,224,224,RGB,3,6
13871,13871,./data/processed/chicken/OIP-sPfdZdiARhXROSd3z4bGKQHaGl.jpg,OIP-sPfdZdiARhXROSd3z4bGKQHaGl.jpg,jpg,chicken,224,224,RGB,3,2
3601,3601,./data/processed/dog/OIP-jHVd6Wj5g18AujRGbpNcWwHaHa.jpg,OIP-jHVd6Wj5g18AujRGbpNcWwHaHa.jpg,jpg,dog,224,224,RGB,3,4
4749,4749,./data/processed/dog/OIP-yJz4drW6y-uIv3UGklkD2wHaGf.jpg,OIP-yJz4drW6y-uIv3UGklkD2wHaGf.jpg,jpg,dog,224,224,RGB,3,4
16143,16143,./data/processed/cow/OIP-A_8RgrJ_fffgQNMdB7CW9wHaGH.jpg,OIP-A_8RgrJ_fffgQNMdB7CW9wHaGH.jpg,jpg,cow,224,224,RGB,3,3
12224,12224,./data/processed/chicken/OIP-EswgLblKZynoAW3d9b37FQHaFO.jpg,OIP-EswgLblKZynoAW3d9b37FQHaFO.jpg,jpg,chicken,224,224,RGB,3,2
22994,22994,./data/processed/spider/OIP-lSy0Ou8aU4zVSZg6Q-DHawHaFu.jpg,OIP-lSy0Ou8aU4zVSZg6Q-DHawHaFu.jpg,jpg,spider,224,224,RGB,3,8
9871,9871,./data/processed/butterfly/OIP-ZWmU8mRQeGM1evYuN_dEEgHaEW.jpg,OIP-ZWmU8mRQeGM1evYuN_dEEgHaEW.jpg,jpg,butterfly,224,224,RGB,3,0
14226,14226,./data/processed/cat/111.jpg,111.jpg,jpg,cat,224,224,RGB,3,1
8038,8038,./data/processed/elephant/OIP-UNCKN9NAN7yoicFPX1yB9gHaE8.jpg,OIP-UNCKN9NAN7yoicFPX1yB9gHaE8.jpg,jpg,elephant,224,224,RGB,3,5
10845,10845,./data/processed/butterfly/ea37b0092df5083ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,ea37b0092df5083ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,jpg,butterfly,224,224,RGB,3,0
21494,21494,./data/processed/spider/OIP-RCoyv14un4ZTq6ImJgaesAHaF6.jpg,OIP-RCoyv14un4ZTq6ImJgaesAHaF6.jpg,jpg,spider,224,224,RGB,3,8
20718,20718,./data/processed/spider/OIP-G4pN9DA0EGR3roO-yg3D_QHaFF.jpg,OIP-G4pN9DA0EGR3roO-yg3D_QHaFF.jpg,jpg,spider,224,224,RGB,3,8
25977,25977,./data/processed/squirrel/OIP-tQ59jqpgJrP7IendfH2nVgHaE8.jpg,OIP-tQ59jqpgJrP7IendfH2nVgHaE8.jpg,jpg,squirrel,224,224,RGB,3,9
24390,24390,./data/processed/squirrel/OIP-1bdfFKzkU_HfUimBYVivrAHaFH.jpg,OIP-1bdfFKzkU_HfUimBYVivrAHaFH.jpg,jpg,squirrel,224,224,RGB,3,9
14613,14613,./data/processed/cat/1633.jpg,1633.jpg,jpg,cat,224,224,RGB,3,1
14902,14902,./data/processed/cat/272.jpg,272.jpg,jpg,cat,224,224,RGB,3,1
12102,12102,./data/processed/chicken/OIP-BhEYE-MqGIgW7BRzRsIGbAHaEK.jpg,OIP-BhEYE-MqGIgW7BRzRsIGbAHaEK.jpg,jpg,chicken,224,224,RGB,3,2
3556,3556,./data/processed/dog/OIP-ic6k7V1sNxNVCwAArq66sgHaGK.jpg,OIP-ic6k7V1sNxNVCwAArq66sgHaGK.jpg,jpg,dog,224,224,RGB,3,4
17068,17068,./data/processed/cow/OIP-eAgJ2XiY5Rf3ZqSrF1H-TwHaGl.jpg,OIP-eAgJ2XiY5Rf3ZqSrF1H-TwHaGl.jpg,jpg,cow,224,224,RGB,3,3
5434,5434,./data/processed/horse/OIP-D19DHVSDYVMtWpP6TWZC6AHaFc.jpg,OIP-D19DHVSDYVMtWpP6TWZC6AHaFc.jpg,jpg,horse,224,224,RGB,3,6
6802,6802,./data/processed/horse/OIP-iyfTWYmICwO9-0raqeAlSgHaF7.jpg,OIP-iyfTWYmICwO9-0raqeAlSgHaF7.jpg,jpg,horse,224,224,RGB,3,6
18529,18529,./data/processed/sheep/OIP-aAY6xIcd5Mh3jSJCLjCjAgAAAA.jpg,OIP-aAY6xIcd5Mh3jSJCLjCjAgAAAA.jpg,jpg,sheep,224,224,RGB,3,7
12377,12377,./data/processed/chicken/OIP-IgS2yX9tugb-0bwhbjKSmwHaFj.jpg,OIP-IgS2yX9tugb-0bwhbjKSmwHaFj.jpg,jpg,chicken,224,224,RGB,3,2
3219,3219,./data/processed/dog/OIP-dwf1rnAnm2W33T8qUSEd2QHaHa.jpg,OIP-dwf1rnAnm2W33T8qUSEd2QHaHa.jpg,jpg,dog,224,224,RGB,3,4
18361,18361,./data/processed/sheep/OIP-TT72vd32DpN2VK0cxRYXwAHaFj.jpg,OIP-TT72vd32DpN2VK0cxRYXwAHaFj.jpg,jpg,sheep,224,224,RGB,3,7
4304,4304,./data/processed/dog/OIP-sfcDymvig-AyuMK1EEspIwHaJ4.jpg,OIP-sfcDymvig-AyuMK1EEspIwHaJ4.jpg,jpg,dog,224,224,RGB,3,4
6052,6052,./data/processed/horse/OIP-RFVBQDdV32kcr66WauPPOAHaMW.jpg,OIP-RFVBQDdV32kcr66WauPPOAHaMW.jpg,jpg,horse,224,224,RGB,3,6
3686,3686,./data/processed/dog/OIP-k_qEfLRb7h-zw7X8uUPVZAHaFj.jpg,OIP-k_qEfLRb7h-zw7X8uUPVZAHaFj.jpg,jpg,dog,224,224,RGB,3,4
24922,24922,./data/processed/squirrel/OIP-KKkATm5U8o9Ay1zo6xLziAAAAA.jpg,OIP-KKkATm5U8o9Ay1zo6xLziAAAAA.jpg,jpg,squirrel,224,224,RGB,3,9
22249,22249,./data/processed/spider/OIP-bK-Y0kE4xSba244B-OLcJwHaFv.jpg,OIP-bK-Y0kE4xSba244B-OLcJwHaFv.jpg,jpg,spider,224,224,RGB,3,8
14724,14724,./data/processed/cat/1752.jpg,1752.jpg,jpg,cat,224,224,RGB,3,1
2344,2344,./data/processed/dog/OIP-Tf7CNPqVJO3N1xCD1TEagAHaE7.jpg,OIP-Tf7CNPqVJO3N1xCD1TEagAHaE7.jpg,jpg,dog,224,224,RGB,3,4
7607,7607,./data/processed/elephant/OIP-76cOGCyVzwb5WN5Oikd5jwHaHc.jpg,OIP-76cOGCyVzwb5WN5Oikd5jwHaHc.jpg,jpg,elephant,224,224,RGB,3,5
14441,14441,./data/processed/cat/1442.jpg,1442.jpg,jpg,cat,224,224,RGB,3,1
7957,7957,./data/processed/elephant/OIP-Qbk0crNhCk3wIv3JsCyUlQHaFj.jpg,OIP-Qbk0crNhCk3wIv3JsCyUlQHaFj.jpg,jpg,elephant,224,224,RGB,3,5
25066,25066,./data/processed/squirrel/OIP-P5DM6QGaeI7ihKMBHrqEgwHaFT.jpg,OIP-P5DM6QGaeI7ihKMBHrqEgwHaFT.jpg,jpg,squirrel,224,224,RGB,3,9
6776,6776,./data/processed/horse/OIP-iFGOi_BmT4FAzpSJUx_NzwHaFj.jpg,OIP-iFGOi_BmT4FAzpSJUx_NzwHaFj.jpg,jpg,horse,224,224,RGB,3,6
24815,24815,./data/processed/squirrel/OIP-HTyYN3STJaZsz9ZUJv7mqgHaEK.jpg,OIP-HTyYN3STJaZsz9ZUJv7mqgHaEK.jpg,jpg,squirrel,224,224,RGB,3,9
22640,22640,./data/processed/spider/OIP-giYY2LsT49rrgRk6zPlGugHaHa.jpg,OIP-giYY2LsT49rrgRk6zPlGugHaHa.jpg,jpg,spider,224,224,RGB,3,8
12716,12716,./data/processed/chicken/OIP-RoNSsFFIK02XifCW75XzOAHaGI.jpg,OIP-RoNSsFFIK02XifCW75XzOAHaGI.jpg,jpg,chicken,224,224,RGB,3,2
8775,8775,./data/processed/elephant/eb31b40e2ffc043ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efbcb0_640.jpg,eb31b40e2ffc043ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efbcb0_640.jpg,jpg,elephant,224,224,RGB,3,5
15208,15208,./data/processed/cat/715.jpg,715.jpg,jpg,cat,224,224,RGB,3,1
9549,9549,./data/processed/butterfly/OIP-MNfE-HrVHQ6nJbYxmqnhxQHaFk.jpg,OIP-MNfE-HrVHQ6nJbYxmqnhxQHaFk.jpg,jpg,butterfly,224,224,RGB,3,0
16089,16089,./data/processed/cow/OIP-8Hs2gYpPkLOkQqxozhH4EwHaE8.jpg,OIP-8Hs2gYpPkLOkQqxozhH4EwHaE8.jpg,jpg,cow,224,224,RGB,3,3
21621,21621,./data/processed/spider/OIP-TPdIIP6rqZMTVzNhAthr-AHaHg.jpg,OIP-TPdIIP6rqZMTVzNhAthr-AHaHg.jpg,jpg,spider,224,224,RGB,3,8
23549,23549,./data/processed/spider/OIP-tGTR7rJLbbuwpBzz1illmgHaFQ.jpg,OIP-tGTR7rJLbbuwpBzz1illmgHaFQ.jpg,jpg,spider,224,224,RGB,3,8
2543,2543,./data/processed/dog/OIP-WEW_37JUFWz3WjW1ACHQIwHaLD.jpg,OIP-WEW_37JUFWz3WjW1ACHQIwHaLD.jpg,jpg,dog,224,224,RGB,3,4
7494,7494,./data/processed/elephant/OIP--Sa9RKt5Qlu9I5iQMXkc7wHaEK.jpg,OIP--Sa9RKt5Qlu9I5iQMXkc7wHaEK.jpg,jpg,elephant,224,224,RGB,3,5
6185,6185,./data/processed/horse/OIP-U7LyY8LFaz5iHGqX_xOCugHaE7.jpg,OIP-U7LyY8LFaz5iHGqX_xOCugHaE7.jpg,jpg,horse,224,224,RGB,3,6
23140,23140,./data/processed/spider/OIP-n94hhg5C3CfcxhIqiymV3wHaFN.jpg,OIP-n94hhg5C3CfcxhIqiymV3wHaFN.jpg,jpg,spider,224,224,RGB,3,8
12484,12484,./data/processed/chicken/OIP-L_kn34Npjy-kbpkLnV1RGQHaFj.jpg,OIP-L_kn34Npjy-kbpkLnV1RGQHaFj.jpg,jpg,chicken,224,224,RGB,3,2
14354,14354,./data/processed/cat/1296.jpg,1296.jpg,jpg,cat,224,224,RGB,3,1
22500,22500,./data/processed/spider/OIP-f12jQ06XMTkQYiW_6YiyAgHaE7.jpg,OIP-f12jQ06XMTkQYiW_6YiyAgHaE7.jpg,jpg,spider,224,224,RGB,3,8
8669,8669,./data/processed/elephant/ea35b20a2bf7053ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efbcb0_640.jpg,ea35b20a2bf7053ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efbcb0_640.jpg,jpg,elephant,224,224,RGB,3,5
5547,5547,./data/processed/horse/OIP-GAFHfdPWQ31Gbu6ygB1BIQHaFk.jpg,OIP-GAFHfdPWQ31Gbu6ygB1BIQHaFk.jpg,jpg,horse,224,224,RGB,3,6
24345,24345,./data/processed/squirrel/OIP-03xXk3BG1koXi5RwOHQJUgHaFj.jpg,OIP-03xXk3BG1koXi5RwOHQJUgHaFj.jpg,jpg,squirrel,224,224,RGB,3,9
20636,20636,./data/processed/spider/OIP-EzvFJcDeX5LB3VjleDtdrwHaHa.jpg,OIP-EzvFJcDeX5LB3VjleDtdrwHaHa.jpg,jpg,spider,224,224,RGB,3,8
24814,24814,./data/processed/squirrel/OIP-HPrbLTWl80hFEfNxFnf-ugHaGL.jpg,OIP-HPrbLTWl80hFEfNxFnf-ugHaGL.jpg,jpg,squirrel,224,224,RGB,3,9
19710,19710,./data/processed/spider/OIP-1zJI1ZtvauTyJMHpqHdq2gHaE8.jpg,OIP-1zJI1ZtvauTyJMHpqHdq2gHaE8.jpg,jpg,spider,224,224,RGB,3,8
7000,7000,./data/processed/horse/OIP-nfKh5OekHyLJhZZg6mQ5sQHaFx.jpg,OIP-nfKh5OekHyLJhZZg6mQ5sQHaFx.jpg,jpg,horse,224,224,RGB,3,6
10995,10995,./data/processed/butterfly/eb33b90721f0073ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,eb33b90721f0073ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,jpg,butterfly,224,224,RGB,3,0
23971,23971,./data/processed/spider/OIP-zc4GYQLJ5Tm78CwmoOdvlwHaIM.jpg,OIP-zc4GYQLJ5Tm78CwmoOdvlwHaIM.jpg,jpg,spider,224,224,RGB,3,8
24825,24825,./data/processed/squirrel/OIP-Hfjhn_Rih8mMBWDPl0bHSgHaEc.jpg,OIP-Hfjhn_Rih8mMBWDPl0bHSgHaEc.jpg,jpg,squirrel,224,224,RGB,3,9
3840,3840,./data/processed/dog/OIP-mWFC3AFO4uhvvCn402HbgQHaEK.jpg,OIP-mWFC3AFO4uhvvCn402HbgQHaEK.jpg,jpg,dog,224,224,RGB,3,4
21797,21797,./data/processed/spider/OIP-VpsrSxkxnsfCq86odHo5ggEsDr.jpg,OIP-VpsrSxkxnsfCq86odHo5ggEsDr.jpg,jpg,spider,224,224,RGB,3,8
4827,4827,./data/processed/dog/OIP-zRJSEOT7-Y-XDNlgq4UUeAHaFj.jpg,OIP-zRJSEOT7-Y-XDNlgq4UUeAHaFj.jpg,jpg,dog,224,224,RGB,3,4
15591,15591,./data/processed/cat/ea36b70d2af1033ed1584d05fb1d4e9fe777ead218ac104497f5c978a7e8b7bc_640.jpg,ea36b70d2af1033ed1584d05fb1d4e9fe777ead218ac104497f5c978a7e8b7bc_640.jpg,jpg,cat,224,224,RGB,3,1
19013,19013,./data/processed/sheep/OIP-vdQbmMeJtO534JFNjZYaTgHaFj.jpg,OIP-vdQbmMeJtO534JFNjZYaTgHaFj.jpg,jpg,sheep,224,224,RGB,3,7
25864,25864,./data/processed/squirrel/OIP-pIYXzzLENXPh5KhXsKzlIQHaE8.jpg,OIP-pIYXzzLENXPh5KhXsKzlIQHaE8.jpg,jpg,squirrel,224,224,RGB,3,9
24627,24627,./data/processed/squirrel/OIP-AYMLW3fyj5-x6KHEjvCSoAHaEJ.jpg,OIP-AYMLW3fyj5-x6KHEjvCSoAHaEJ.jpg,jpg,squirrel,224,224,RGB,3,9
532,532,./data/processed/dog/OIP-62MkWmccimUzkT5Sa4QQOgHaKX.jpg,OIP-62MkWmccimUzkT5Sa4QQOgHaKX.jpg,jpg,dog,224,224,RGB,3,4
247,247,./data/processed/dog/OIP-2XNroN5ICCA_nWg9x-ye6QHaIg.jpg,OIP-2XNroN5ICCA_nWg9x-ye6QHaIg.jpg,jpg,dog,224,224,RGB,3,4
16007,16007,./data/processed/cow/OIP-5VDsHZqOC6ftFtXX4sTUrQHaFj.jpg,OIP-5VDsHZqOC6ftFtXX4sTUrQHaFj.jpg,jpg,cow,224,224,RGB,3,3
24274,24274,./data/processed/spider/eb37b8062dfc1c22d2524518b7444f92e37fe5d404b0144390f8c47ba7ebb0_640.jpg,eb37b8062dfc1c22d2524518b7444f92e37fe5d404b0144390f8c47ba7ebb0_640.jpg,jpg,spider,224,224,RGB,3,8
17529,17529,./data/processed/cow/OIP-u3mBw_GCAVxZqUQLe4KUiQHaEK.jpg,OIP-u3mBw_GCAVxZqUQLe4KUiQHaEK.jpg,jpg,cow,224,224,RGB,3,3
1670,1670,./data/processed/dog/OIP-LBk61xKG1utMLyGyu0rnnQHaE7.jpg,OIP-LBk61xKG1utMLyGyu0rnnQHaE7.jpg,jpg,dog,224,224,RGB,3,4
4284,4284,./data/processed/dog/OIP-sPSp-d0HN1yE-GfMxHSrtQHaF7.jpg,OIP-sPSp-d0HN1yE-GfMxHSrtQHaF7.jpg,jpg,dog,224,224,RGB,3,4
20936,20936,./data/processed/spider/OIP-J3s6m2c78tXfrbniwwf4wgHaE8.jpg,OIP-J3s6m2c78tXfrbniwwf4wgHaE8.jpg,jpg,spider,224,224,RGB,3,8
948,948,./data/processed/dog/OIP-B6Kg9U70DFsJ96j0j3i0NgHaHa.jpg,OIP-B6Kg9U70DFsJ96j0j3i0NgHaHa.jpg,jpg,dog,224,224,RGB,3,4
22549,22549,./data/processed/spider/OIP-fi7dzQ6Xs-7E1ZedF1TyVAHaGR.jpg,OIP-fi7dzQ6Xs-7E1ZedF1TyVAHaGR.jpg,jpg,spider,224,224,RGB,3,8
12471,12471,./data/processed/chicken/OIP-LHkXoFuJKvPh7v7tJIouZwHaG2.jpg,OIP-LHkXoFuJKvPh7v7tJIouZwHaG2.jpg,jpg,chicken,224,224,RGB,3,2
4722,4722,./data/processed/dog/OIP-xv34WPaluAOQCIeUqeJp4AHaFj.jpg,OIP-xv34WPaluAOQCIeUqeJp4AHaFj.jpg,jpg,dog,224,224,RGB,3,4
