,relpath,name,format,category,width,height,mode,channels,label
12427,./data/processed/chicken/OIP-Jy4QzpQapEflq344iwQM6QAAAA.jpg,OIP-Jy4QzpQapEflq344iwQM6QAAAA.jpg,jpg,chicken,224,224,RGB,3,2
12428,./data/processed/chicken/OIP-Jzrur0yOaeLeHLfboBxkaAHaGM.jpg,OIP-Jzrur0yOaeLeHLfboBxkaAHaGM.jpg,jpg,chicken,224,224,RGB,3,2
12429,./data/processed/chicken/OIP-K4mN6ZEHdRTScC-_uO6G7wHaFi.jpg,OIP-K4mN6ZEHdRTScC-_uO6G7wHaFi.jpg,jpg,chicken,224,224,RGB,3,2
12430,./data/processed/chicken/OIP-K62Q8VUuFs8ywSdTOqPlgQHaFf.jpg,OIP-K62Q8VUuFs8ywSdTOqPlgQHaFf.jpg,jpg,chicken,224,224,RGB,3,2
12431,./data/processed/chicken/OIP-K72tMaP0mMp4WK2RhyKJSgHaFB.jpg,OIP-K72tMaP0mMp4WK2RhyKJSgHaFB.jpg,jpg,chicken,224,224,RGB,3,2
12432,./data/processed/chicken/OIP-K89rmZwpg2djKLbk0EywVAAAAA.jpg,OIP-K89rmZwpg2djKLbk0EywVAAAAA.jpg,jpg,chicken,224,224,RGB,3,2
12433,./data/processed/chicken/OIP-K8VFj2zyXNBvXEuPNtywiQHaHa.jpg,OIP-K8VFj2zyXNBvXEuPNtywiQHaHa.jpg,jpg,chicken,224,224,RGB,3,2
12434,./data/processed/chicken/OIP-K907tCoOJ8720jZicoT-IgHaI7.jpg,OIP-K907tCoOJ8720jZicoT-IgHaI7.jpg,jpg,chicken,224,224,RGB,3,2
12435,./data/processed/chicken/OIP-K9Xo_8LFMihN5CaIApkx3wHaHa.jpg,OIP-K9Xo_8LFMihN5CaIApkx3wHaHa.jpg,jpg,chicken,224,224,RGB,3,2
12436,./data/processed/chicken/OIP-KAYMWHrgaLs5z58TCBTD3QHaFl.jpg,OIP-KAYMWHrgaLs5z58TCBTD3QHaFl.jpg,jpg,chicken,224,224,RGB,3,2
12437,./data/processed/chicken/OIP-KBHAkJq4fmMakjyKMB-RqgHaGa.jpg,OIP-KBHAkJq4fmMakjyKMB-RqgHaGa.jpg,jpg,chicken,224,224,RGB,3,2
12438,./data/processed/chicken/OIP-KEwyQT1eIfsFBDl7F9Ez-wHaFj.jpg,OIP-KEwyQT1eIfsFBDl7F9Ez-wHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12439,./data/processed/chicken/OIP-KFwNSGfvX9jyAkJFGzpOLAHaFj.jpg,OIP-KFwNSGfvX9jyAkJFGzpOLAHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12440,./data/processed/chicken/OIP-KHLwAd2yBRxPq9B3w6RW4wHaI5.jpg,OIP-KHLwAd2yBRxPq9B3w6RW4wHaI5.jpg,jpg,chicken,224,224,RGB,3,2
12441,./data/processed/chicken/OIP-KHcZZwSDjJUS4NkIaZ6-wAHaFJ.jpg,OIP-KHcZZwSDjJUS4NkIaZ6-wAHaFJ.jpg,jpg,chicken,224,224,RGB,3,2
12442,./data/processed/chicken/OIP-KHdbUWxf3JAyrE14fBu2twHaFj.jpg,OIP-KHdbUWxf3JAyrE14fBu2twHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12443,./data/processed/chicken/OIP-KHy2ToaYA2eNssb8ivSZmwHaFj.jpg,OIP-KHy2ToaYA2eNssb8ivSZmwHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12444,./data/processed/chicken/OIP-KJ8i1ELtQrutAkDCVkZgngAAAA.jpg,OIP-KJ8i1ELtQrutAkDCVkZgngAAAA.jpg,jpg,chicken,224,224,RGB,3,2
12445,./data/processed/chicken/OIP-KKhaz5EjmffZHSAmhnBCpAHaFj.jpg,OIP-KKhaz5EjmffZHSAmhnBCpAHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12446,./data/processed/chicken/OIP-KMbL7ZcdzLZwpuRLJd1SZgHaNL.jpg,OIP-KMbL7ZcdzLZwpuRLJd1SZgHaNL.jpg,jpg,chicken,224,224,RGB,3,2
12447,./data/processed/chicken/OIP-KPQd0iodaVie51hwwFeDewEsDg.jpg,OIP-KPQd0iodaVie51hwwFeDewEsDg.jpg,jpg,chicken,224,224,RGB,3,2
12448,./data/processed/chicken/OIP-KRInGN0Ie-OLrakpKapEbQHaFj.jpg,OIP-KRInGN0Ie-OLrakpKapEbQHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12449,./data/processed/chicken/OIP-KRfkQ0_ZAXtMaUv7Bb72nAHaGv.jpg,OIP-KRfkQ0_ZAXtMaUv7Bb72nAHaGv.jpg,jpg,chicken,224,224,RGB,3,2
12450,./data/processed/chicken/OIP-KT9Wu5bN2pZW2kW0awRvsAHaFj.jpg,OIP-KT9Wu5bN2pZW2kW0awRvsAHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12451,./data/processed/chicken/OIP-KTHn0s6x52VTwLUAdcKLhgHaH7.jpg,OIP-KTHn0s6x52VTwLUAdcKLhgHaH7.jpg,jpg,chicken,224,224,RGB,3,2
12452,./data/processed/chicken/OIP-KVNKeo_rVfqwj3SZhdNsjgHaF7.jpg,OIP-KVNKeo_rVfqwj3SZhdNsjgHaF7.jpg,jpg,chicken,224,224,RGB,3,2
12453,./data/processed/chicken/OIP-KZXZrkix1MHXcOMO15GJIQHaIg.jpg,OIP-KZXZrkix1MHXcOMO15GJIQHaIg.jpg,jpg,chicken,224,224,RGB,3,2
12454,./data/processed/chicken/OIP-K_CgB426RkiQoS0YzErYtgHaE1.jpg,OIP-K_CgB426RkiQoS0YzErYtgHaE1.jpg,jpg,chicken,224,224,RGB,3,2
12455,./data/processed/chicken/OIP-KjWeYkjFqEO9X6RvQisn-gHaGx.jpg,OIP-KjWeYkjFqEO9X6RvQisn-gHaGx.jpg,jpg,chicken,224,224,RGB,3,2
12456,./data/processed/chicken/OIP-Kjh9FOoOx7ZI9bPo_JMr-wAAAA.jpg,OIP-Kjh9FOoOx7ZI9bPo_JMr-wAAAA.jpg,jpg,chicken,224,224,RGB,3,2
12457,./data/processed/chicken/OIP-KkBarww1cHsITFnFKkWsZwHaFj.jpg,OIP-KkBarww1cHsITFnFKkWsZwHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12458,./data/processed/chicken/OIP-KkNO6mv2Fr2bGH6e3KuKZAHaKF.jpg,OIP-KkNO6mv2Fr2bGH6e3KuKZAHaKF.jpg,jpg,chicken,224,224,RGB,3,2
12459,./data/processed/chicken/OIP-Kmdgf2jvJKqQxmSmQSCvlAHaFj.jpg,OIP-Kmdgf2jvJKqQxmSmQSCvlAHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12460,./data/processed/chicken/OIP-KqKjV7phY1fjDkmYzH_I9QHaGH.jpg,OIP-KqKjV7phY1fjDkmYzH_I9QHaGH.jpg,jpg,chicken,224,224,RGB,3,2
12461,./data/processed/chicken/OIP-KtJqOsv0ZKYX9lOnTC9zQQHaFj.jpg,OIP-KtJqOsv0ZKYX9lOnTC9zQQHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12462,./data/processed/chicken/OIP-KtrHn-d8NCe7lB44uGBxZQHaHW.jpg,OIP-KtrHn-d8NCe7lB44uGBxZQHaHW.jpg,jpg,chicken,224,224,RGB,3,2
12463,./data/processed/chicken/OIP-KzbIZk-6xMHCVlwq6hFEYwHaFe.jpg,OIP-KzbIZk-6xMHCVlwq6hFEYwHaFe.jpg,jpg,chicken,224,224,RGB,3,2
12464,./data/processed/chicken/OIP-L14zFQ4kobBVTlGByx-h3AHaE6.jpg,OIP-L14zFQ4kobBVTlGByx-h3AHaE6.jpg,jpg,chicken,224,224,RGB,3,2
12465,./data/processed/chicken/OIP-L1JXA7Psk5RULwiV8HlIqQHaG2.jpg,OIP-L1JXA7Psk5RULwiV8HlIqQHaG2.jpg,jpg,chicken,224,224,RGB,3,2
12466,./data/processed/chicken/OIP-L4RmiD2Z6FZy7l-wy5BgbwHaFj.jpg,OIP-L4RmiD2Z6FZy7l-wy5BgbwHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12467,./data/processed/chicken/OIP-L4qIQVOKE_cZ0V4VpbwRYgHaFj.jpg,OIP-L4qIQVOKE_cZ0V4VpbwRYgHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12468,./data/processed/chicken/OIP-LCh6GUEDvH0S1ThJ1vn39QHaE7.jpg,OIP-LCh6GUEDvH0S1ThJ1vn39QHaE7.jpg,jpg,chicken,224,224,RGB,3,2
12469,./data/processed/chicken/OIP-LDgSPdiioy13A9PR6W4WxQHaFj.jpg,OIP-LDgSPdiioy13A9PR6W4WxQHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12470,./data/processed/chicken/OIP-LDkEq05HJ4X0hwhPYt2j9wHaFj.jpg,OIP-LDkEq05HJ4X0hwhPYt2j9wHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12471,./data/processed/chicken/OIP-LHkXoFuJKvPh7v7tJIouZwHaG2.jpg,OIP-LHkXoFuJKvPh7v7tJIouZwHaG2.jpg,jpg,chicken,224,224,RGB,3,2
12472,./data/processed/chicken/OIP-LIFD8WBCBj2FKMUPUve5OgHaE8.jpg,OIP-LIFD8WBCBj2FKMUPUve5OgHaE8.jpg,jpg,chicken,224,224,RGB,3,2
12473,./data/processed/chicken/OIP-LIK0QAXsg2ooF7yI31zvLgHaFB.jpg,OIP-LIK0QAXsg2ooF7yI31zvLgHaFB.jpg,jpg,chicken,224,224,RGB,3,2
12474,./data/processed/chicken/OIP-LIe0tzx2fzBlkKbHy3XHVgHaCW.jpg,OIP-LIe0tzx2fzBlkKbHy3XHVgHaCW.jpg,jpg,chicken,224,224,RGB,3,2
12475,./data/processed/chicken/OIP-LKdic1TK3GRM5rvcmDhb9AHaDw.jpg,OIP-LKdic1TK3GRM5rvcmDhb9AHaDw.jpg,jpg,chicken,224,224,RGB,3,2
12476,./data/processed/chicken/OIP-LLLYoxDcAp6jC9VYAbwI1QAAAA.jpg,OIP-LLLYoxDcAp6jC9VYAbwI1QAAAA.jpg,jpg,chicken,224,224,RGB,3,2
12477,./data/processed/chicken/OIP-LLPfC55CF28jtata_qq7GAHaFa.jpg,OIP-LLPfC55CF28jtata_qq7GAHaFa.jpg,jpg,chicken,224,224,RGB,3,2
12478,./data/processed/chicken/OIP-LOg9fQNuZSunQ4hmZT1AHwHaHR.jpg,OIP-LOg9fQNuZSunQ4hmZT1AHwHaHR.jpg,jpg,chicken,224,224,RGB,3,2
12479,./data/processed/chicken/OIP-LTEy40ArmFv5k837-AbC0gHaE8.jpg,OIP-LTEy40ArmFv5k837-AbC0gHaE8.jpg,jpg,chicken,224,224,RGB,3,2
12480,./data/processed/chicken/OIP-LWGcYbCFXLV3Nt6KYzUQnwHaEK.jpg,OIP-LWGcYbCFXLV3Nt6KYzUQnwHaEK.jpg,jpg,chicken,224,224,RGB,3,2
12481,./data/processed/chicken/OIP-LWUCWzwQrbleVShE-wNKzQHaEj.jpg,OIP-LWUCWzwQrbleVShE-wNKzQHaEj.jpg,jpg,chicken,224,224,RGB,3,2
12482,./data/processed/chicken/OIP-LXn_Tc72eKPS7bRfcLGGZwAAAA.jpg,OIP-LXn_Tc72eKPS7bRfcLGGZwAAAA.jpg,jpg,chicken,224,224,RGB,3,2
12483,./data/processed/chicken/OIP-LYSdAqc98vqzRkP0XcVr1wAAAA.jpg,OIP-LYSdAqc98vqzRkP0XcVr1wAAAA.jpg,jpg,chicken,224,224,RGB,3,2
12484,./data/processed/chicken/OIP-L_kn34Npjy-kbpkLnV1RGQHaFj.jpg,OIP-L_kn34Npjy-kbpkLnV1RGQHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12485,./data/processed/chicken/OIP-La0PmzZTT8RXAd6LrAQSagHaFj.jpg,OIP-La0PmzZTT8RXAd6LrAQSagHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12486,./data/processed/chicken/OIP-LanJ_Ae2l2ziZ7DjKSi0OAHaFj.jpg,OIP-LanJ_Ae2l2ziZ7DjKSi0OAHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12487,./data/processed/chicken/OIP-Laqs6XTKlNhHadq2_GEspQHaFh.jpg,OIP-Laqs6XTKlNhHadq2_GEspQHaFh.jpg,jpg,chicken,224,224,RGB,3,2
12488,./data/processed/chicken/OIP-LeqFxXiZOhjCOx16ggdxIwHaE8.jpg,OIP-LeqFxXiZOhjCOx16ggdxIwHaE8.jpg,jpg,chicken,224,224,RGB,3,2
12489,./data/processed/chicken/OIP-LfVoSvEOssPS4SFh3wbf8wHaFj.jpg,OIP-LfVoSvEOssPS4SFh3wbf8wHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12490,./data/processed/chicken/OIP-Lh0KN8ZhwKRZo8IwF-7cRAHaJ4.jpg,OIP-Lh0KN8ZhwKRZo8IwF-7cRAHaJ4.jpg,jpg,chicken,224,224,RGB,3,2
12491,./data/processed/chicken/OIP-LhKqeovW1rQIcm8JT9P3AgHaGa.jpg,OIP-LhKqeovW1rQIcm8JT9P3AgHaGa.jpg,jpg,chicken,224,224,RGB,3,2
12492,./data/processed/chicken/OIP-LhpGUl4b5p3VpFWZgPCxMAAAAA.jpg,OIP-LhpGUl4b5p3VpFWZgPCxMAAAAA.jpg,jpg,chicken,224,224,RGB,3,2
12493,./data/processed/chicken/OIP-LitOee2VDnGTQwZWqKDZGwHaFj.jpg,OIP-LitOee2VDnGTQwZWqKDZGwHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12494,./data/processed/chicken/OIP-Lj436yMvm15aamvtMbf7nAHaG_.jpg,OIP-Lj436yMvm15aamvtMbf7nAHaG_.jpg,jpg,chicken,224,224,RGB,3,2
12495,./data/processed/chicken/OIP-LjrU7vyJxDtSjFQB11zhPwHaHh.jpg,OIP-LjrU7vyJxDtSjFQB11zhPwHaHh.jpg,jpg,chicken,224,224,RGB,3,2
12496,./data/processed/chicken/OIP-Lkcg3pf5JfOrlce7Dy1J1gHaIK.jpg,OIP-Lkcg3pf5JfOrlce7Dy1J1gHaIK.jpg,jpg,chicken,224,224,RGB,3,2
12497,./data/processed/chicken/OIP-Lnqw2pJEw9tE43Scx_z42AHaFj.jpg,OIP-Lnqw2pJEw9tE43Scx_z42AHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12498,./data/processed/chicken/OIP-LntpaKnSnj-CLU7Iu1UehgHaHa.jpg,OIP-LntpaKnSnj-CLU7Iu1UehgHaHa.jpg,jpg,chicken,224,224,RGB,3,2
12499,./data/processed/chicken/OIP-LoEdTNGMwrGlLQo8MqlBFwHaE-.jpg,OIP-LoEdTNGMwrGlLQo8MqlBFwHaE-.jpg,jpg,chicken,224,224,RGB,3,2
12500,./data/processed/chicken/OIP-Lp-DHu6FN2Pn5ymeF2-vKQHaFj.jpg,OIP-Lp-DHu6FN2Pn5ymeF2-vKQHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12501,./data/processed/chicken/OIP-LtKfxHaJE76yZd0GAa1qNQHaH_.jpg,OIP-LtKfxHaJE76yZd0GAa1qNQHaH_.jpg,jpg,chicken,224,224,RGB,3,2
12502,./data/processed/chicken/OIP-Ltp4J2m99Zx_5ciYVbb9-AHaEK.jpg,OIP-Ltp4J2m99Zx_5ciYVbb9-AHaEK.jpg,jpg,chicken,224,224,RGB,3,2
12503,./data/processed/chicken/OIP-LtuIoVtTaiF0Ek6l_Fa7EgHaF_.jpg,OIP-LtuIoVtTaiF0Ek6l_Fa7EgHaF_.jpg,jpg,chicken,224,224,RGB,3,2
12504,./data/processed/chicken/OIP-LvYE11dohM5jCx4MEX2WPQHaE7.jpg,OIP-LvYE11dohM5jCx4MEX2WPQHaE7.jpg,jpg,chicken,224,224,RGB,3,2
12505,./data/processed/chicken/OIP-LvwpeD6xFCiBTymlrU_nfAHaE-.jpg,OIP-LvwpeD6xFCiBTymlrU_nfAHaE-.jpg,jpg,chicken,224,224,RGB,3,2
12506,./data/processed/chicken/OIP-LyO6YfRUplU4TDDfOjhZbAHaHl.jpg,OIP-LyO6YfRUplU4TDDfOjhZbAHaHl.jpg,jpg,chicken,224,224,RGB,3,2
12507,./data/processed/chicken/OIP-M7xlDj5GUarLTRdHe4hn6gHaEK.jpg,OIP-M7xlDj5GUarLTRdHe4hn6gHaEK.jpg,jpg,chicken,224,224,RGB,3,2
12508,./data/processed/chicken/OIP-M8FOcpcxu78xu7jMEwRUPQHaHZ.jpg,OIP-M8FOcpcxu78xu7jMEwRUPQHaHZ.jpg,jpg,chicken,224,224,RGB,3,2
12509,./data/processed/chicken/OIP-M8qfgLb3_KlSsFEIEOjVCgHaHa.jpg,OIP-M8qfgLb3_KlSsFEIEOjVCgHaHa.jpg,jpg,chicken,224,224,RGB,3,2
12510,./data/processed/chicken/OIP-M956vspxAnWssN_uPJcaXAHaFj.jpg,OIP-M956vspxAnWssN_uPJcaXAHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12511,./data/processed/chicken/OIP-MBxyTqdqMD9loKvEch75zwHaHp.jpg,OIP-MBxyTqdqMD9loKvEch75zwHaHp.jpg,jpg,chicken,224,224,RGB,3,2
12512,./data/processed/chicken/OIP-MDfZGPEj7pC8IVdWKhJDJQHaFH.jpg,OIP-MDfZGPEj7pC8IVdWKhJDJQHaFH.jpg,jpg,chicken,224,224,RGB,3,2
12513,./data/processed/chicken/OIP-MEcf57GbLpSDJLsvs2mHPQHaDJ.jpg,OIP-MEcf57GbLpSDJLsvs2mHPQHaDJ.jpg,jpg,chicken,224,224,RGB,3,2
12514,./data/processed/chicken/OIP-MHd0ZMn7mQ_AE12urOOgEQHaFj.jpg,OIP-MHd0ZMn7mQ_AE12urOOgEQHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12515,./data/processed/chicken/OIP-MIbgi7cZNGc6fEM5tWtS8gHaFj.jpg,OIP-MIbgi7cZNGc6fEM5tWtS8gHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12516,./data/processed/chicken/OIP-MJ-0Ji4a3m4Ezw6pB4ZAyAHaGa.jpg,OIP-MJ-0Ji4a3m4Ezw6pB4ZAyAHaGa.jpg,jpg,chicken,224,224,RGB,3,2
12517,./data/processed/chicken/OIP-MJ9RO5ZybSaQ322y0zOObQHaFj.jpg,OIP-MJ9RO5ZybSaQ322y0zOObQHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12518,./data/processed/chicken/OIP-MJk3cwENhz52eUbYXyJnAwHaFj.jpg,OIP-MJk3cwENhz52eUbYXyJnAwHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12519,./data/processed/chicken/OIP-MJuDSqpWu2z4tS7jS7n8JwHaFj.jpg,OIP-MJuDSqpWu2z4tS7jS7n8JwHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12520,./data/processed/chicken/OIP-MKcjHDBqtNATUOoy6EKVYwHaNP.jpg,OIP-MKcjHDBqtNATUOoy6EKVYwHaNP.jpg,jpg,chicken,224,224,RGB,3,2
12521,./data/processed/chicken/OIP-MMyFipKHc6dfUHUNtPLFGAHaH_.jpg,OIP-MMyFipKHc6dfUHUNtPLFGAHaH_.jpg,jpg,chicken,224,224,RGB,3,2
12522,./data/processed/chicken/OIP-MP0bTdT6NPqenhVDFWZVQAHaEf.jpg,OIP-MP0bTdT6NPqenhVDFWZVQAHaEf.jpg,jpg,chicken,224,224,RGB,3,2
12523,./data/processed/chicken/OIP-MREtS95xCeDks2quOM1VqwHaNJ.jpg,OIP-MREtS95xCeDks2quOM1VqwHaNJ.jpg,jpg,chicken,224,224,RGB,3,2
12524,./data/processed/chicken/OIP-MSE8k4gdoP6XIKc8CV4zKwHaGl.jpg,OIP-MSE8k4gdoP6XIKc8CV4zKwHaGl.jpg,jpg,chicken,224,224,RGB,3,2
12525,./data/processed/chicken/OIP-MX2XwJBumG9kNUllN5nvkAAAAA.jpg,OIP-MX2XwJBumG9kNUllN5nvkAAAAA.jpg,jpg,chicken,224,224,RGB,3,2
12526,./data/processed/chicken/OIP-Ma93XRWOqbYFiKUGlGRF-wHaF7.jpg,OIP-Ma93XRWOqbYFiKUGlGRF-wHaF7.jpg,jpg,chicken,224,224,RGB,3,2
12527,./data/processed/chicken/OIP-Mbh-v1Ff_pDL-y-OidBOyQHaHn.jpg,OIP-Mbh-v1Ff_pDL-y-OidBOyQHaHn.jpg,jpg,chicken,224,224,RGB,3,2
12528,./data/processed/chicken/OIP-MguKGmehWzqSGQVYlB_paAHaFb.jpg,OIP-MguKGmehWzqSGQVYlB_paAHaFb.jpg,jpg,chicken,224,224,RGB,3,2
12529,./data/processed/chicken/OIP-MjUQvLMIh1asMHLs7o89mgHaFj.jpg,OIP-MjUQvLMIh1asMHLs7o89mgHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12530,./data/processed/chicken/OIP-MjUT92jxmnFUZVmuSd_pGwHaFc.jpg,OIP-MjUT92jxmnFUZVmuSd_pGwHaFc.jpg,jpg,chicken,224,224,RGB,3,2
12531,./data/processed/chicken/OIP-MjfF0xSvWjcyIkzg0oSBqQHaGl.jpg,OIP-MjfF0xSvWjcyIkzg0oSBqQHaGl.jpg,jpg,chicken,224,224,RGB,3,2
12532,./data/processed/chicken/OIP-MqWn8QHHibuqQADqKtX4_QHaF4.jpg,OIP-MqWn8QHHibuqQADqKtX4_QHaF4.jpg,jpg,chicken,224,224,RGB,3,2
12533,./data/processed/chicken/OIP-Mr98_P8rlQDHgsC5wACHfgHaGl.jpg,OIP-Mr98_P8rlQDHgsC5wACHfgHaGl.jpg,jpg,chicken,224,224,RGB,3,2
12534,./data/processed/chicken/OIP-MuMB5oGY2HMYF5U4cotlwQHaE7.jpg,OIP-MuMB5oGY2HMYF5U4cotlwQHaE7.jpg,jpg,chicken,224,224,RGB,3,2
12535,./data/processed/chicken/OIP-MuNIpABxf6wEX03lfUXSAwHaJ4.jpg,OIP-MuNIpABxf6wEX03lfUXSAwHaJ4.jpg,jpg,chicken,224,224,RGB,3,2
12536,./data/processed/chicken/OIP-MykFK9KLQFb3QSJzuJMdDAHaFj.jpg,OIP-MykFK9KLQFb3QSJzuJMdDAHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12537,./data/processed/chicken/OIP-MyrIb9-TNBj2K4k1ALWX3gHaFj.jpg,OIP-MyrIb9-TNBj2K4k1ALWX3gHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12538,./data/processed/chicken/OIP-MzZXkkE-SgjySwInkCM3wgHaEK.jpg,OIP-MzZXkkE-SgjySwInkCM3wgHaEK.jpg,jpg,chicken,224,224,RGB,3,2
12539,./data/processed/chicken/OIP-N17SfDB4m0a7eF4Qn5atugHaJ4.jpg,OIP-N17SfDB4m0a7eF4Qn5atugHaJ4.jpg,jpg,chicken,224,224,RGB,3,2
12540,./data/processed/chicken/OIP-N1Cs7wzWkeqzoo9yxVcKCgHaE7.jpg,OIP-N1Cs7wzWkeqzoo9yxVcKCgHaE7.jpg,jpg,chicken,224,224,RGB,3,2
12541,./data/processed/chicken/OIP-N3wHw3sxDy1gWFPoUr0BTgHaFY.jpg,OIP-N3wHw3sxDy1gWFPoUr0BTgHaFY.jpg,jpg,chicken,224,224,RGB,3,2
12542,./data/processed/chicken/OIP-N7RBsP1zrT2TlTprWazjqgHaFj.jpg,OIP-N7RBsP1zrT2TlTprWazjqgHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12543,./data/processed/chicken/OIP-NDuqYKT8YDiIpwwywwEXKwHaFO.jpg,OIP-NDuqYKT8YDiIpwwywwEXKwHaFO.jpg,jpg,chicken,224,224,RGB,3,2
12544,./data/processed/chicken/OIP-NEf6Uuinf5Z2jTEDnPLUHwHaFj.jpg,OIP-NEf6Uuinf5Z2jTEDnPLUHwHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12545,./data/processed/chicken/OIP-NGsSbFdyAVVLuyugoeI8lAHaDW.jpg,OIP-NGsSbFdyAVVLuyugoeI8lAHaDW.jpg,jpg,chicken,224,224,RGB,3,2
12546,./data/processed/chicken/OIP-NHw5HbyKqqTB9a_teeWBdAHaFj.jpg,OIP-NHw5HbyKqqTB9a_teeWBdAHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12547,./data/processed/chicken/OIP-NKbe8BOEnKnaNBglY4QjewHaFj.jpg,OIP-NKbe8BOEnKnaNBglY4QjewHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12548,./data/processed/chicken/OIP-NKyywFoBhfOamorhvsgCTwHaI9.jpg,OIP-NKyywFoBhfOamorhvsgCTwHaI9.jpg,jpg,chicken,224,224,RGB,3,2
12549,./data/processed/chicken/OIP-NNeTOAtbuufcw69JvcPXfAHaFj.jpg,OIP-NNeTOAtbuufcw69JvcPXfAHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12550,./data/processed/chicken/OIP-NafGYuaxZbBVIt1gSUvetgHaJ4.jpg,OIP-NafGYuaxZbBVIt1gSUvetgHaJ4.jpg,jpg,chicken,224,224,RGB,3,2
12551,./data/processed/chicken/OIP-NdbwNQlBUug3DrvJ9iCBsAHaFj.jpg,OIP-NdbwNQlBUug3DrvJ9iCBsAHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12552,./data/processed/chicken/OIP-Nea4U5dVX7D-upozAM5HRQHaHL.jpg,OIP-Nea4U5dVX7D-upozAM5HRQHaHL.jpg,jpg,chicken,224,224,RGB,3,2
12553,./data/processed/chicken/OIP-Niqj0gSS4wmkqZ8w4xMOsAHaFz.jpg,OIP-Niqj0gSS4wmkqZ8w4xMOsAHaFz.jpg,jpg,chicken,224,224,RGB,3,2
12554,./data/processed/chicken/OIP-NlVg42sdmRFnVGvfMs8YggHaLw.jpg,OIP-NlVg42sdmRFnVGvfMs8YggHaLw.jpg,jpg,chicken,224,224,RGB,3,2
12555,./data/processed/chicken/OIP-No4Sty4Vve_lgviQeHjzNgHaE6.jpg,OIP-No4Sty4Vve_lgviQeHjzNgHaE6.jpg,jpg,chicken,224,224,RGB,3,2
12556,./data/processed/chicken/OIP-NqR7g2WKzVTlWHEd1eid2AHaE2.jpg,OIP-NqR7g2WKzVTlWHEd1eid2AHaE2.jpg,jpg,chicken,224,224,RGB,3,2
12557,./data/processed/chicken/OIP-NrRcS-t3kuIkQr20WiVG7wHaFj.jpg,OIP-NrRcS-t3kuIkQr20WiVG7wHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12558,./data/processed/chicken/OIP-NrprHUDephCA85QdGhVyFAHaFj.jpg,OIP-NrprHUDephCA85QdGhVyFAHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12559,./data/processed/chicken/OIP-NtFJBFEUrq9DYeWLrmOZZgHaFj.jpg,OIP-NtFJBFEUrq9DYeWLrmOZZgHaFj.jpg,jpg,chicken,224,224,RGB,3,2
12560,./data/processed/chicken/OIP-NtX7rsTaN8sMCXZWzohV9wHaJ4.jpg,OIP-NtX7rsTaN8sMCXZWzohV9wHaJ4.jpg,jpg,chicken,224,224,RGB,3,2
12561,./data/processed/chicken/OIP-NvRpeuwOC0l3GPR-2U7dGQHaKe.jpg,OIP-NvRpeuwOC0l3GPR-2U7dGQHaKe.jpg,jpg,chicken,224,224,RGB,3,2
12562,./data/processed/chicken/OIP-NyAXEzXksq8lIt7CK71J2QHaE8.jpg,OIP-NyAXEzXksq8lIt7CK71J2QHaE8.jpg,jpg,chicken,224,224,RGB,3,2
12563,./data/processed/chicken/OIP-NyoXumeT7hL4Rkf75DjDpAHaEc.jpg,OIP-NyoXumeT7hL4Rkf75DjDpAHaEc.jpg,jpg,chicken,224,224,RGB,3,2
